rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
7435,10214328,FALSE POSITIVE,FALSE POSITIVE,0,0,1.9630011715341962,2.3377114280282183,0.9321956112178736,2.197582896923115,-0.6182139073870674,-0.48807444625797364,-1.1296184094378414,-0.7245070393070551,-0.565184898434746,1.8243148271638272,-1.1300059294400893,1.542866448529648,0.4708037489078939,0.9785390297248852,-2.6730091311799034,0
7436,10215422,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.004857925309919769,-0.008126116760696033,-0.18469233180149466,0.6912946753294582,1.8134629653815109,1.9221169856636027,-0.767372314184325,-0.702668619675189,1.9046996684153241,-0.11090365395297351,0.7278489195367241,-0.6362826847183747,0.5514805997967921,0.9540918283612508,0.2608426146144302,0
7437,10257903,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7631748688875118,-0.7132869682712359,-0.04931197507187441,-0.8951247664513268,-0.5366282791388246,-0.5880781980434875,-0.24086888019237215,-0.5535147689401761,-0.524697199945318,0.09508385915883051,0.3116894333659176,-0.31262472596536206,-1.69858113268797,1.00178160973651,0.9052724778524909,0
7438,10258558,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.13063325583425692,-0.5684897421561099,1.0844985125386966,0.22448586391229688,1.8134629653815109,1.9801999728117545,-0.5517845570901271,-0.6659698532911261,1.9046996684153241,0.5747079210538428,0.08874685148870144,-0.2771553606225661,-1.620528313340875,0.9846574282570083,0.17531187761715913,0
7439,11240948,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.6826946403428101,-0.6247410380344461,0.8741754583337505,2.197582896923115,0.4122171540842439,-0.0001773542134969976,1.4427688418766025,1.9868846047862816,1.9046996684153241,2.0933907668006486,-1.668783835643365,2.0779550772557336,-0.42922853164708846,1.4267884695849935,-1.314840014378405,0
7441,11250867,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.7190161924070289,-0.7193238921539254,0.059475811585856374,-0.4737175287443654,1.8134629653815109,2.1378447759736408,0.5422866455783879,0.3333000113491589,1.9046996684153241,0.6066321850785504,0.2856794654802434,-0.4212496573276746,0.5966455571534494,1.438232094610501,-0.6394421256758138,0
7442,11251058,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7190153822321916,-0.719720560736103,1.079663499798353,-0.576501396278352,-0.7521906609497266,-0.2885720121404082,1.2433135019799295,1.9868846047862816,-0.7616851951034364,1.722461222894522,-0.58751231353886,0.862298001014752,0.6141095935833889,1.4470581129988689,-0.7935449190588282,0
7443,11285625,FALSE POSITIVE,FALSE POSITIVE,1,0,-0.6196903380035326,-0.7221881439751083,0.975710725880966,0.8582665596648632,1.8134629653815109,2.1378447759736408,1.319575837822775,1.9868846047862816,1.040287305666037,2.278855538753712,-2.177836064263012,2.0779550772557336,-1.4599965973472635,1.4784852283034318,-2.719645502861607,0
7445,4732015,FALSE POSITIVE,FALSE POSITIVE,0,0,-0.7605200296513298,-0.715942373271355,-0.11506814834054718,-0.39206690532836747,-0.7297889384014935,1.0377403726513057,2.500358782927987,1.9868846047862816,-0.7023032373189421,-2.158617160680649,-2.257723822769009,2.0779550772557336,-1.120872662322606,-1.1016050659476766,-2.719645502861607,0
7447,9214712,FALSE POSITIVE,FALSE POSITIVE,1,0,1.9630011715341962,2.3377114280282183,0.6856099614603508,-0.1269987380739853,1.6016763577743034,-0.36483749961319906,-1.2058807452806868,-0.7257650580797278,-0.48636884537532626,0.23722284422121925,0.7167017904428629,-0.6163311667130519,-0.36961559339166344,0.5316706260134908,0.9318164996792313,0
7448,9214715,FALSE POSITIVE,FALSE POSITIVE,1,1,1.9630011715341962,2.3377114280282183,0.7653876716760201,-0.29247829765390604,-0.044007173941064376,-0.48655923789758704,-1.167749577359264,-0.7252146748666836,-0.7314543802313301,0.5944705606881856,0.4343078533983886,-0.3192752319671363,-0.3692741531428515,0.5317184108088193,0.7555936881072666,0
