koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,koi_kepmag,label
0,0,3.95116635,134.22411,0.374,2.566,60.9,0.83,1160.0,427.07,20.4,5574.0,4.354,1.065,12.639,1
0,0,2.89223998,132.86232,0.017,2.521,44.3,0.7,1287.0,647.55,17.3,5574.0,4.354,1.065,12.639,1
0,1,0.991552822,131.90235,1.158,1.135,607.2,37.93,2558.0,2761.2975000000006,17.3,5908.0,3.888,1.862,11.968,0
0,1,1.89124187,132.7082,0.198,4.415,105.8,0.93,1312.0,698.9,20.8,5285.0,4.474,0.927,14.486,0
0,0,87.105456694375,217.3573,0.04,9.568,951.4,2.41,268.0,1.21,21.0,5273.0,4.566,0.801,14.838,1
0,0,87.105456694375,203.1308,0.1658,10.53,1062.0,2.82,232.0,0.68,14.5,5737.0,4.544,0.872,15.814,0
0,1,87.105456694375,228.323880625,0.3923,12.28915,961.7,3.14,263.0,1.12,17.4,6025.0,4.472,0.999,15.445,0
0,0,6.96704926,138.24776,0.906,3.73,213.7,6.14,1774.0,2341.58,18.6,6303.0,3.7465000000000015,2.0783750000000003,13.487,1
1,1,8.8109721,136.4718,1.227,4.822,5385.612499999999,47.94,881.0,142.58,26.0,5780.0,4.438,1.0,18.14375,0
0,0,87.105456694375,211.43982,0.083,6.582,614.4,1.69,241.0,0.8,15.3,4798.0,4.62,0.707,14.061,1
0,0,67.968656,163.55972,0.317,7.948,321.8,1.71,443.0,9.09,27.3,5670.0,4.387,0.95,13.865,1
0,1,2.15681538,133.27151,0.615,5.115,106.5,1.06,1473.0,1114.9,22.6,6084.0,4.45,0.983,14.758,0
0,1,0.708563091,132.10298,1.196,6.347,414.5,15.38,1587.0,1501.41,90.8,5271.0,4.669,0.648,15.017,0
0,1,87.105456694375,228.323880625,0.235,12.28915,733.7,2.4,237.0,0.75,18.2,5713.0,4.541,0.893,15.501,0
1,1,1.33256418,132.0473,0.559,4.701,162.3,0.81,1262.0,602.26,20.7,5157.0,4.641,0.62,15.86,0
0,1,12.4258833,141.5008,0.982,12.28915,93.6,2.19,1006.0,242.04,34.4,5611.0,3.933,1.632,13.369,0
0,1,1.387838134,132.11351,0.38,2.252,136.8,1.24,1783.0,2378.53,20.4,6273.0,4.442,1.044,15.167,0
1,1,0.678349364,132.16318,1.187,3.092,486.0,19.06,1844.0,2737.73,12.0,5569.0,4.566,0.829,14.261,0
1,1,1.022028468,132.3717,1.247,8.866,1344.5,26.91,1649.0,1755.39,184.5,5445.0,4.456,0.855,14.592,0
0,0,0.72359699,131.57754,0.608,1.326,495.6,6.73,2797.125,2761.2975000000006,14.8,7256.5,3.818,2.0783750000000003,14.338,0
1,0,1.6156052,131.4952,1.149,12.28915,1582.0,34.69,2202.0,2761.2975000000006,253.1,6770.0,4.15,1.623,13.391,0
0,1,1.8913182,132.66252,0.439,4.374,202.3,0.9,983.0,221.36,17.6,4476.0,4.627,0.633,15.171,0
0,1,2.43585046,132.89661,0.471,2.088,60.5,2.6,2544.0,2761.2975000000006,14.9,6501.0,3.7465000000000015,2.0783750000000003,13.464,0
0,0,1.33255441,132.05269,0.649,3.828,106.7,1.12,1743.0,2180.2,15.1,6099.0,4.456,1.028,15.708,0
0,0,87.105456694375,228.323880625,0.317,11.461,496.5,2.37,285.0,1.56,12.9,6373.0,4.438,1.047,14.821,0
1,0,0.941840589,131.80464,1.198,5.06,388.3,27.05,2200.0,2761.2975000000006,23.0,6419.0,4.33,1.142,13.956,0
1,0,1.728521892,131.81736,0.719,3.361,92.2,1.19,1678.0,1869.82,30.2,5872.0,4.282,1.157,12.861,0
0,1,1.89125855,132.6891,0.677,5.415,67.9,0.81,1671.0,1839.74,24.8,6569.0,4.41,0.927,13.517,0
1,1,8.65312868,136.65308,1.185,3.376,508.6,20.38,857.0,127.5,22.6,5880.0,4.525,0.893,15.534,0
0,0,30.0899459,149.06413,0.907,6.654,242.6,2.25,660.0,44.79,16.6,6056.0,4.332,1.209,14.881,1
0,0,9.91937693,136.87361,0.163,4.326,186.7,1.32,838.0,116.43,18.8,5688.0,4.415,0.971,14.534,1
0,0,0.918510251,131.82791,0.622,2.587,52.6,1.77,2795.0,2761.2975000000006,20.3,5837.0,3.791,2.0783750000000003,13.815,0
0,0,9.47850818,140.16526,0.112,6.154,184.6,1.47,946.0,189.14,26.7,6249.0,4.428,1.076,14.456,1
0,0,4.24263096,135.0304,0.201,2.582,187.6,1.1,926.0,174.24,15.9,5072.0,4.521,0.825,14.955,1
0,0,1.231363214,131.80615,0.969,5.8101,4774.7,10.75,1699.0,1973.12,112.7,5780.0,4.438,1.0,17.661,0
0,1,0.755101928,131.81199,0.464,3.044,119.8,0.91,1763.0,2287.46,18.1,5465.0,4.535,0.819,15.443,0
0,0,4.56447463,133.0783,0.508,6.415,208.4,1.13,902.0,156.74,42.6,5270.0,4.596,0.77,14.34,0
1,1,1.027904857,132.444316,1.261,1.6381,2381.2,30.48,1653.0,1769.2,117.8,5432.0,4.446,0.872,15.32,0
0,0,87.105456694375,228.323880625,0.957,12.28915,1414.1,3.62,183.0,0.27,13.7,4723.0,4.611,0.696,15.964,0
0,0,87.105456694375,228.323880625,0.028,6.853,1138.0,2.75,274.0,1.34,21.0,4999.0,4.49,0.843,15.031,1
0,1,1.106529843,132.30528,0.974,6.258,319.5,1.91,1649.0,1746.73,69.2,5932.0,4.58,0.798,15.144,0
0,0,87.105456694375,166.3408,0.057,3.83,238.8,6.88,676.0,49.4,9.9,5267.0,3.7465000000000015,2.0783750000000003,13.075,0
0,0,87.105456694375,228.323880625,0.633,7.955,1027.7,3.24,288.0,1.63,18.0,5275.0,4.397,0.969,15.717,1
1,1,1.08193721,131.5344,0.168,4.788,115.3,0.77,1385.0,870.17,14.4,4965.0,4.555,0.736,15.471,0
1,1,0.73095491,132.2174,0.415,2.206,29.6,0.88,2711.0,2761.2975000000006,7.5,6454.0,4.163,1.587,12.028,0
0,0,6.84978728,134.66167,0.954,4.919,139.2,1.83,1081.0,322.19,17.0,6056.0,4.332,1.209,14.881,1
0,1,1.111362442,132.30056,0.715,6.24,133.9,2.86,2797.125,2761.2975000000006,36.8,6486.0,3.872,2.0783750000000003,12.845,0
0,0,28.9060526,158.82431,0.863,3.099,99.0,0.79,414.0,6.94,13.3,4657.0,4.641,0.67,12.485,1
0,0,8.10503551,135.88389,0.353,4.459,209.9,1.45,959.0,199.74,16.5,6201.0,4.472,0.989,15.353,1
0,0,8.82715783,139.73416,0.249,2.019,368.6,1.67,797.0,95.25,11.1,5550.0,4.539,0.878,15.247,1
0,1,87.105456694375,227.3054,1.017,10.424,618.1,6.64,380.0,4.95,17.4,6007.0,4.333,1.06,14.034,0
0,1,9.089151782,132.0565248,0.043,3.1886,110.1,4.35,1848.0,2754.19,7.1,6729.0,3.7465000000000015,2.0783750000000003,12.972,0
0,0,1.87886973,133.07604,0.657,3.876,181.9,1.04,1236.0,553.59,23.9,5448.0,4.613,0.734,13.907,0
0,1,0.979161676,132.21831,0.634,2.942,160.2,1.03,1548.0,1357.43,20.2,5390.0,4.591,0.78,15.278,0
1,1,0.855922327,131.64426,0.009,1.514,130.9,0.87,1658.0,1782.11,21.1,5437.0,4.539,0.759,14.663,0
0,1,25.9528725,154.8736,0.741,12.28915,164.1,1.53,697.0,55.82,16.9,6370.0,4.41,1.106,13.812,0
1,1,0.952374508,132.33436,0.013,3.006,204.8,1.13,1435.0,1006.13,33.0,4754.0,4.508,0.821,15.611,0
0,0,0.936751792,132.2026,0.991,5.658,26.4,2.07,2797.125,2761.2975000000006,23.0,7256.5,3.829,2.0783750000000003,13.205,0
0,0,87.105456694375,228.323880625,0.2607,9.481,1750.0,2.27,140.0,0.09,21.2,4196.5,4.717,0.554,15.646,0
0,1,0.621361411,131.67283,0.017,1.0628,45.0,1.12,2797.125,2761.2975000000006,24.6,6234.0,4.046,1.66,12.696,0
0,0,87.105456694375,228.323880625,0.576,12.28915,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,15.974,0
0,1,0.594310785,131.7595,0.161,0.9994,112.5,0.91,2068.0,2761.2975000000006,15.7,5931.0,4.554,0.845,15.349,0
0,0,4.31978105,134.1491,0.7702,7.204,65.8,3.87,2111.0,2761.2975000000006,23.5,5519.0,3.7465000000000015,2.0783750000000003,12.846,0
0,0,11.17931581,131.64123,0.381,3.103,90.6,1.81,1159.0,426.61,12.0,6292.0,4.014,1.873,13.352,1
0,1,1.284991846,132.74087,0.485,2.274,29.1,1.17,2491.0,2761.2975000000006,15.3,6060.0,3.852,2.0783750000000003,12.923,0
0,1,87.105456694375,228.323880625,0.733,12.28915,87.9,2.2,382.0,5.01,10.9,5792.0,3.835,2.0783750000000003,12.092,0
1,1,0.530959357,131.73991,0.348,2.417,84.4,0.69,1852.0,2761.2975000000006,22.0,5325.0,4.607,0.75,15.049,0
1,1,0.996864568,132.09898,0.644,1.098,86.7,0.77,1588.0,1505.33,21.4,5418.0,4.524,0.782,13.681,0
0,1,0.673684895,131.61938,0.547,1.161,51.1,0.7,2001.0,2761.2975000000006,7.0,5645.0,4.453,0.951,14.42,0
0,0,56.644452,138.762,0.579,12.28915,104.6,2.44,733.0,68.37,21.8,6237.0,3.862,2.0783750000000003,12.561,1
0,1,1.710319812,131.60513,0.559,2.983,43.6,0.56,1426.0,978.84,19.1,5774.0,4.524,0.825,13.388,0
0,1,5.62978034,136.8349,0.08,5.847,379.2,1.61,899.0,154.59,19.1,5497.0,4.57,0.839,15.993,0
1,0,1.050852976,132.138232,1.111,1.6788,5385.612499999999,45.89,1791.0,2423.97,143.0,5780.0,4.438,1.0,17.172,0
0,1,1.540398683,131.99063,0.47,1.5676,73.0,12.65,2797.125,2761.2975000000006,4.8,4971.0,3.7465000000000015,2.0783750000000003,13.254,0
0,0,3.0570982,134.50122,0.104,3.571,144.0,0.99,1202.0,493.09,15.7,6021.0,4.57,0.819,14.803,1
0,0,87.105456694375,228.323880625,0.0035,12.28915,529.0,2.39,268.0,1.23,12.8,5993.0,4.415,1.042,15.413,0
0,0,87.105456694375,175.6195,0.9082,12.28915,331.7,3.52,326.0,2.67,17.0,6148.0,4.147,1.615,13.473,0
0,1,9.9398272,140.8334549,1.901,4.1198,478.6,56.65125,819.0,106.5,4.3,5798.0,4.507,0.941,15.579,0
0,0,0.866346,131.6286,0.409,2.011,116.4,1.24,2165.0,2761.2975000000006,13.9,6241.0,4.366,1.131,13.789,0
1,1,0.885129679,131.88274,0.651,3.156,177.3,1.21,1780.0,2373.06,21.2,5792.0,4.547,0.864,15.766,0
0,0,56.898749,160.0479,0.4491,3.522,514.0,6.33,1107.0,355.22,6.2,7256.5,3.864,2.0783750000000003,11.96,0
1,1,0.438153876,131.5167,1.124,1.3885,164.8,14.0,2407.0,2761.2975000000006,33.4,6032.0,4.508,0.929,14.84,0
0,0,87.105456694375,178.4393,0.1165,11.486,880.3,3.33,279.0,1.44,11.0,6251.0,4.378,1.119,15.244,0
0,1,0.696286519,131.87824,0.985,3.194,120.8,1.34,1969.0,2761.2975000000006,19.7,5904.0,4.543,0.867,15.034,0
0,0,5.79179934,133.35814,0.896,3.474,118.5,1.69,1222.0,528.14,17.7,6174.0,4.244,1.318,13.96,1
0,0,87.105456694375,176.82285,0.909,5.786,500.1,1.18,177.0,0.23,13.1,4196.5,4.8,0.443,14.625,1
0,1,1.39772545,132.3377,0.644,4.129,181.3,1.58,1763.0,2275.72,17.9,6006.0,4.38,1.114,15.012,0
1,0,12.4246697,134.0396,1.901,12.28915,424.0,56.65125,1099.0,344.8,116.9,6550.0,4.094,1.59,13.398,0
0,0,87.105456694375,228.323880625,0.0358,9.71,632.1,2.2,235.0,0.72,7.6,5750.0,4.538,0.882,15.371,0
0,1,0.847588864,131.55971,0.507,2.246,67.1,0.91,2144.0,2761.2975000000006,21.3,6335.0,4.427,1.072,14.263,0
0,0,87.105456694375,228.323880625,0.1599,10.56,370.3,1.84,267.0,1.2,7.8,6029.0,4.494,0.956,15.027,0
0,0,1.75649346,132.01087,0.242,3.429,27.5,1.62,2745.0,2761.2975000000006,13.3,6619.0,3.7465000000000015,2.0783750000000003,13.306,0
0,1,1.8912501,132.6923,1.24,7.648,731.0,23.5,1159.0,427.26,31.6,4883.0,4.523,0.794,16.159,0
0,1,0.996023763,132.16613,1.147,5.412,98.3,18.36,1991.0,2761.2975000000006,21.3,6110.0,4.387,1.077,14.705,0
0,1,36.616669,156.001,0.3646,8.62,237.4,1.68,548.0,21.35,3.4,5780.0,4.438,1.0,13.482,0
0,1,0.566795467,131.84,0.504,4.712,38.2,0.67,2254.0,2761.2975000000006,25.8,5642.0,4.337,1.056,13.867,0
0,1,3.67515329,131.681,0.73,7.083,56.0,0.71,1150.0,414.64,16.7,5968.0,4.534,0.881,13.997,0
0,1,0.715825886,132.06428,0.099,1.212,40.6,0.58,1920.0,2761.2975000000006,11.0,5640.0,4.486,0.909,13.467,0
0,0,26.5487294,137.24401,0.21,7.968,142.0,2.54,836.0,115.61,15.3,5456.0,3.802,2.0783750000000003,13.961,1
0,1,1.6911935,132.93323,0.903,9.479,2801.0,6.36,1528.0,1292.5,26.7,5780.0,4.438,1.0,12.95,0
0,1,2.42803503,133.5931,0.057,3.045,73.8,0.85,1516.0,1249.87,8.8,6609.0,4.484,0.974,14.049,0
0,0,87.105456694375,217.8357,0.4268,12.28915,253.5,1.34,233.0,0.7,17.1,5763.0,4.559,0.827,13.962,0
1,1,0.787120016,131.73939,1.263,3.1648,265.5,23.81,1972.0,2761.2975000000006,43.3,6112.0,4.481,0.787,14.964,0
0,0,6.28384079,133.20513,0.101,4.291,35.7,0.73,1108.0,356.49,14.9,5888.0,4.275,1.227,12.4,1
0,0,21.131609,139.7493,0.0731,12.28915,73.5,0.94,659.0,44.45,6.5,5780.0,4.438,1.0,13.482,0
0,0,81.675841,158.9694,0.3455,11.53,143.4,1.31,420.0,7.33,7.0,5780.0,4.438,1.0,13.482,0
0,0,28.5463574,159.2763,0.2411,9.29,153.3,1.35,596.0,29.76,10.1,5780.0,4.438,1.0,13.482,0
0,0,72.563291,202.0235,0.4863,3.088,332.3,1.99,436.0,8.58,6.4,5780.0,4.438,1.0,13.482,0
0,0,87.105456694375,201.47056,0.024,6.689,1530.0,1.74,186.0,0.28,14.8,4367.0,4.822,0.452,15.873,1
0,0,15.705388,135.0768,0.6449,4.871,283.7,3.3,1181.0,459.41,10.6,7256.5,4.107,1.853,13.362,0
0,0,7.65270746,134.46038,0.97,12.28915,641.1,3.21,989.0,226.81,254.3,6328.0,4.481,0.963,13.099,0
0,0,2.27164952,131.82601,0.01,4.054,82.4,0.97,1522.0,1269.46,12.7,6274.0,4.434,1.062,15.332,1
0,1,3.84835742,133.25649,0.671,10.18,84.2,0.77,1051.0,288.62,32.8,5709.0,4.57,0.798,13.656,0
0,1,1.0388961,132.37849,1.7017,4.755,600.8,56.65125,2494.0,2761.2975000000006,14.7,7043.0,4.264,1.45,12.114,0
0,0,87.105456694375,228.323880625,0.753,4.68,462.0,1.97,271.0,1.28,4.0,6074.0,4.522,0.847,15.099,0
0,1,1.87885327,133.08861,0.513,3.302,120.9,0.97,1406.0,922.49,12.1,5851.0,4.534,0.863,13.689,0
1,1,0.785473311,131.861548,0.389,1.3911,339.6,1.61,1769.0,2325.64,57.0,5356.0,4.466,0.871,14.333,0
0,1,5.2438982,132.6882,0.644,7.881,162.2,1.24,1026.0,262.14,18.7,5804.0,4.473,0.927,15.563,0
1,1,87.105456694375,228.323880625,1.5335,6.647,1300.0,39.55,158.0,0.15,15.2,4437.0,4.629,0.635,15.05,0
0,0,2.9761504,132.9276,0.064,6.079,259.5,1.02,811.0,102.54,8.3,4236.0,4.612,0.664,15.104,0
0,0,64.0019669,132.61779,0.701,4.724,1112.5,2.48,322.0,2.55,14.2,4652.0,4.617,0.697,15.856,1
0,0,4.83809469,135.1562,0.014,1.096,1544.0,0.79,354.0,3.7,11.3,4196.5,5.014499999999998,0.2,17.058,1
0,0,87.105456694375,228.323880625,0.6901,8.68,228.2,1.84,297.0,1.84,13.0,6247.0,4.309,1.147,13.971,0
0,0,9.3281912,132.85459,0.044,3.991,45.2,0.59,788.0,91.02,13.7,5525.0,4.514,0.888,12.897,1
0,0,2.71603664,132.35962,0.44,1.744,98.5,1.05,1360.0,807.43,13.1,6011.0,4.452,1.041,14.801,1
0,0,87.105456694375,228.323880625,0.0624,12.28915,267.9,1.34,227.0,0.62,6.6,5497.0,4.508,0.827,14.878,0
0,0,87.105456694375,221.3106,0.092,6.74,155.2,1.26,279.0,1.44,7.2,6095.0,4.459,1.014,13.327,0
0,1,42.0292298,138.8086,0.015,8.499,373.7,2.33,578.0,26.46,14.5,5850.0,4.297,1.217,15.085,0
0,1,1.75254087,132.73775,0.5574,4.098,42.5,1.41,2423.0,2761.2975000000006,17.7,6660.0,3.894,2.074,12.58,0
1,0,0.505111993,131.51614,0.841,0.4053,212.8,1.58,1886.0,2761.2975000000006,18.7,5262.0,4.59,0.783,15.544,0
0,0,3.38557445,133.97411,0.129,1.879,121.9,1.63,1476.0,1122.9,13.1,5718.0,4.069,1.48,13.767,1
0,1,2.754024,133.731,0.7277,4.15,172.2,1.68,1553.0,1374.41,13.8,6419.0,4.321,1.188,14.059,0
0,1,1.975208831,131.63127,0.559,1.513,76.3,1.59,2064.0,2761.2975000000006,15.1,6401.0,4.029,1.744,13.609,0
0,1,0.960843605,131.7739,1.143,3.22,141.7,19.15,1904.0,2761.2975000000006,25.5,5708.0,4.378,1.129,14.92,0
0,1,4.206109,132.2382,0.607,5.16,120.0,0.91,999.0,235.01,11.9,5480.0,4.522,0.802,15.316,0
0,0,13.3997555,131.84235,0.375,3.534,167.3,1.51,886.0,145.65,13.6,6401.0,4.389,1.15,14.924,1
0,1,5.93725628,135.9371,0.351,3.639,115.6,0.86,891.0,148.97,17.1,5428.0,4.494,0.799,14.702,0
0,0,4.56383697,132.26068,0.365,2.271,201.8,1.22,980.0,218.18,9.9,5408.0,4.496,0.861,15.448,1
0,0,55.119831,153.6508,0.6049,4.703,114.5,1.68,622.0,35.48,8.2,6297.0,4.155,1.506,12.211,0
0,0,25.6416117,152.9007,0.5744,5.5,126.4,1.76,803.0,98.5,4.9,6297.0,4.155,1.506,12.211,0
1,1,1.33258455,132.0268,1.141,5.77,152.7,15.89,1680.0,1884.66,8.1,6039.0,4.493,0.951,15.556,0
0,0,87.105456694375,147.6369,0.3892,11.29,538.3,2.86,282.0,1.51,15.1,5841.0,4.321,1.226,14.982,0
0,0,0.341842017,131.660336,0.957,1.1554,285.6,1.72,2023.0,2761.2975000000006,70.1,5016.0,4.601,0.747,14.915,1
0,1,0.570953851,131.5725,0.059,0.998,76.1,1.01,2464.0,2761.2975000000006,8.9,6238.0,4.396,1.145,15.212,0
0,1,4.29258258,131.77675,0.339,3.069,369.6,1.87,1161.0,428.77,16.1,6137.0,4.487,0.963,15.888,0
0,1,0.960842633,131.777663,1.341,2.6441,2022.9,56.65125,2797.125,2761.2975000000006,176.1,7256.5,4.186,1.597,13.402,0
0,1,14.5893928,136.1407,0.576,12.28915,507.45000000000005,2.68,928.0,102.46,30.75,5779.5,4.438,1.0,12.616,0
0,0,5.49548533,133.63966,0.202,2.461,85.8,1.3,1293.0,661.04,14.2,6157.0,4.159,1.392,13.95,1
0,1,0.980505042,132.097771,1.206,1.4068,426.6,26.35,1904.0,2761.2975000000006,51.5,5794.0,4.372,1.059,15.198,0
0,0,20.4853893,146.9183,0.834,10.229,89.5,3.6,1015.0,251.16,17.9,4938.0,3.7465000000000015,2.0783750000000003,13.007,1
0,0,3.58273837,134.95108,0.143,1.523,360.5,1.64,1064.0,302.74,11.6,5448.0,4.517,0.872,15.965,1
0,0,15.604841,131.9989,0.715,4.543,73.4,1.57,1013.0,248.62,15.3,6254.0,4.019,1.706,13.096,1
0,0,75.681309,167.6921,0.6194,11.62,107.7,1.64,560.0,23.25,9.1,6297.0,4.155,1.506,12.211,0
1,1,62.060783,134.4944,0.928,12.28915,472.9,2.11,400.0,6.07,19.9,5526.0,4.578,0.784,15.745,0
0,1,12.4252735,141.5658,0.171,12.28915,84.7,2.37,1299.0,673.53,36.6,6156.0,3.7465000000000015,2.0783750000000003,13.046,0
0,0,87.105456694375,190.4475347,0.576,12.28915,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,15.894,0
0,0,87.105456694375,228.323880625,0.4433,5.972,172.3,1.87,324.0,2.6,10.5,6350.0,4.225,1.394,12.674,0
0,0,87.105456694375,190.8191,0.3421,12.01,550.0,2.09,220.0,0.55,8.7,5471.0,4.533,0.898,15.46,0
0,1,2.17823752,132.00513,0.037,2.259,44.0,0.64,1473.0,1114.8,10.1,6052.0,4.422,0.969,14.102,0
0,0,1.404674486,131.55621,0.8171,5.056,155.5,0.86,1126.0,379.5,20.7,4716.0,4.65,0.609,14.962,0
0,0,24.9097436,143.0403,0.5729,3.856,150.2,2.24,912.0,163.58,9.7,6596.0,4.037,1.757,13.073,0
0,0,12.3101351,141.8765,0.783,3.797,263.7,1.51,651.0,42.42,12.9,5009.0,4.491,0.84,15.629,1
0,0,2.61576515,131.97896,0.25,2.777,120.4,1.06,1379.0,851.6,15.1,6088.0,4.446,0.958,15.18,1
0,0,87.105456694375,228.323880625,0.0176,12.28915,531.2,2.1,244.0,0.84,12.8,5910.0,4.466,0.911,15.42,0
0,0,6.94245216,135.95819,0.485,3.491,160.8,1.34,1003.0,239.39,14.7,6108.0,4.466,1.03,15.158,1
0,0,87.105456694375,228.323880625,0.234,9.91,822.5,3.32,327.0,2.72,13.1,5566.0,4.275,1.17,15.511,0
0,0,9.4061364,137.7073,0.397,4.882,79.5,1.14,981.0,219.36,13.2,5855.0,4.24,1.268,14.09,1
0,1,0.935086665,131.52593,0.4742,1.12,71.2,1.18,2431.0,2761.2975000000006,13.1,6762.0,4.282,1.348,13.993,0
1,0,1.489457454,131.99809,0.171,3.028,56.3,1.58,2415.0,2761.2975000000006,29.7,6316.0,3.908,2.0783750000000003,13.09,0
0,1,1.181165291,132.42522,0.632,1.013,370.4,1.52,1398.0,905.88,14.1,5203.0,4.582,0.747,15.971,0
0,0,66.373298,174.01595,0.021,8.559,415.0,1.99,471.0,11.59,13.7,6143.0,4.47,0.976,15.37,1
0,0,13.61165024,144.16808,0.112,7.617,95.5,1.46,958.0,198.73,31.6,6170.0,4.192,1.499,12.805,1
1,1,0.945829261,132.09286,0.326,1.715,98.2,0.86,1790.0,2433.01,15.1,5959.0,4.546,0.859,15.263,0
0,1,0.973160836,132.25412,0.034,0.864,138.3,1.22,1932.0,2761.2975000000006,9.8,6108.0,4.466,1.03,15.238,0
0,0,4.05943749,133.1883,0.914,3.245,105.4,2.11,1295.0,664.54,18.1,5051.0,3.978,1.655,13.514,0
0,0,6.39903778,134.7133,0.241,3.15,186.6,6.54,1780.0,2376.4,24.1,5178.0,3.7465000000000015,2.0783750000000003,13.507,0
1,1,0.739761008,131.80913,1.2359,7.589,292.1,9.67,839.0,117.05,34.7,4196.5,4.9,0.35,15.049,0
0,1,0.950735805,131.7794,0.57,1.1434,175.1,1.39,1908.0,2761.2975000000006,17.1,6039.0,4.478,1.005,15.156,0
0,0,87.105456694375,179.3674,0.9179,12.28915,1599.0,4.25,201.0,0.38,42.1,4806.0,4.495,0.839,15.089,0
1,1,2.17815935,132.02414,0.503,1.839,116.3,1.22,1561.0,1398.42,14.1,6258.0,4.413,1.098,14.975,0
0,1,0.720460644,132.012909,1.272,1.7846,2111.5,37.33,2240.0,2761.2975000000006,117.2,6304.0,4.435,1.058,14.828,0
0,1,3.7948721,134.40039,1.168,1.713,305.1,16.1,1083.0,325.63,11.3,5883.0,4.58,0.793,15.302,0
0,0,0.638437699,131.592552,0.904,0.3028,286.8,2.48,1709.0,2024.34,25.8,5073.0,4.571,0.824,15.23,0
0,1,1.8912851,132.676,1.216,6.182,1223.4,19.96,1061.0,299.44,25.7,4700.0,4.605,0.707,16.851,0
0,0,87.105456694375,228.323880625,0.3519,11.11,482.7,2.15,270.0,1.27,10.0,6115.0,4.469,0.967,15.223,0
0,1,3.47148164,133.7138,0.719,4.679,122.7,0.85,970.0,209.73,9.5,5297.0,4.626,0.716,15.795,0
0,0,87.105456694375,228.323880625,0.2652,10.87,769.8,2.1,235.0,0.72,17.7,5166.0,4.593,0.771,15.319,0
0,0,85.7567919,162.71914,0.713,5.695,159.1,2.99,528.0,18.44,16.9,5037.0,3.783,2.0783750000000003,12.429,1
1,1,3.1339356,133.5458,0.768,4.477,203.7,1.58,1315.0,704.95,21.4,6137.0,4.46,1.018,15.725,0
0,0,2.55315031,132.44849,0.32,1.849,185.3,1.25,1312.0,699.7,15.4,5970.0,4.521,0.908,15.424,1
0,0,2.936587946,133.03618,0.863,1.8952,279.6,1.77,1190.0,473.18,20.1,5455.0,4.421,0.909,15.404,1
0,1,1.33254212,132.0554,0.662,3.848,37.4,1.45,2694.0,2761.2975000000006,10.6,6613.0,3.87,2.0783750000000003,13.0,0
0,1,0.918921494,131.68016,0.011,0.9425,321.0,1.49,1697.0,1960.12,23.7,5655.0,4.561,0.833,15.606,0
0,0,7.84931877,134.8747,0.107,3.747,68.2,0.81,925.0,172.98,12.6,5678.0,4.365,0.99,13.858,1
0,0,67.7125988,149.82165,1.8756,1.538,542.4,56.65125,460.0,10.63,13.4,6309.0,4.517,0.847,14.213,0
1,0,12.4285576,133.7175,0.892,12.28915,620.1,2.22,669.0,47.26,13.2,5492.0,4.604,0.752,15.663,0
0,1,1.275511306,132.44654,0.011,1.889,69.3,0.84,1739.0,2160.97,10.3,5921.0,4.418,1.015,15.083,0
0,1,8.4805019,135.8339,0.972,8.345,164.9,1.26,781.0,87.82,11.0,5555.0,4.554,0.737,15.313,0
0,0,2.94648935,132.42208,0.01,3.155,57.0,0.89,1497.0,1187.5,12.7,6481.0,4.378,1.171,14.144,1
0,1,1.227986164,131.84491,0.477,1.551,150.5,1.17,1673.0,1846.47,14.8,5746.0,4.435,0.931,14.966,0
0,1,2.11548883,132.00942,0.505,4.008,169.5,1.29,1426.0,978.38,17.6,5952.0,4.489,0.971,15.627,0
0,1,2.17815196,132.02208,0.32,2.445,245.0,1.09,1139.0,395.98,17.9,5357.0,4.634,0.7,15.916,0
0,1,87.105456694375,157.0157,0.1974,12.28915,719.7,3.15,304.0,2.03,13.3,6425.0,4.373,1.164,15.091,0
0,1,1.089077224,132.02477,0.206,2.705,152.7,1.0,1458.0,1068.22,18.7,5118.0,4.547,0.83,15.472,0
1,1,1.288066288,133.273187,1.378,6.4616,5385.612499999999,34.84,1310.0,692.0,230.7,5233.0,4.625,0.639,15.313,0
0,1,2.31894284,132.9696,0.72,5.321,66.5,0.87,1375.0,844.12,13.6,5780.0,4.438,1.0,13.232,0
0,0,6.98472143,135.99731,0.451,2.724,90.7,1.19,1059.0,297.15,11.7,5839.0,4.279,1.227,13.382,1
0,0,87.105456694375,228.323880625,0.2791,12.28915,652.8,2.41,253.0,0.97,17.7,5878.0,4.512,0.945,15.346,0
1,1,0.562563871,131.73458,0.36,1.591,34.6,0.69,2626.0,2761.2975000000006,16.4,6577.0,4.381,1.145,13.54,0
0,0,0.93373458,131.53478,0.574,4.364,127.7,0.93,1573.0,1446.48,27.8,5335.0,4.577,0.804,14.76,0
0,0,1.33251948,132.0885,0.402,3.733,233.7,1.64,1751.0,2218.21,17.7,5926.0,4.381,1.058,16.334,0
0,0,87.105456694375,228.323880625,0.1251,9.75,215.1,1.45,329.0,2.78,9.3,5897.0,4.489,0.992,13.859,0
