rowid,kepid,koi_disposition,koi_pdisposition,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
8193,9730163,CONFIRMED,CANDIDATE,0,0,8.15275885,134.19046,0.461,1.746,5385.612499999999,2.44,305.0,2.03,9.2,4196.5,5.014499999999998,0.189,298.73611,46.498634,17.475,1
8194,2437112,FALSE POSITIVE,FALSE POSITIVE,0,1,3.18740907,132.8032,0.144,6.19,137.5,0.81,919.0,168.43,9.2,4808.0,4.589,0.715,290.20361,37.774342,16.153,0
8195,8719324,FALSE POSITIVE,FALSE POSITIVE,0,0,10.23273611,139.5844258,0.576,1.55,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,301.11429,44.825802,11.614,0
8196,5471690,FALSE POSITIVE,FALSE POSITIVE,0,0,0.962815183,132.21629,0.0916,2.581,20.7,1.12,2797.125,2761.2975000000006,12.1,6638.0,3.792,2.0783750000000003,297.72531,40.640789,12.876,0
8199,5078025,FALSE POSITIVE,FALSE POSITIVE,0,1,0.696290095,131.52676,1.123,3.839,120.5,12.63,1969.0,2761.2975000000006,19.4,5904.0,4.543,0.867,283.72379,40.23756,15.034,0
8201,3746248,FALSE POSITIVE,FALSE POSITIVE,1,1,0.62240698,131.68393,0.0908,1.186,155.8,1.63,2663.0,2761.2975000000006,10.2,6661.0,4.341,1.29,291.2598,38.897999,12.92,0
8203,3757588,FALSE POSITIVE,FALSE POSITIVE,1,0,24.09002065,154.285323,0.946,11.0494,5385.612499999999,9.39,551.0,21.85,252.3,5354.0,4.495,0.804,294.1434,38.893162,14.94,0
8204,3766353,FALSE POSITIVE,FALSE POSITIVE,1,0,2.666961614,133.719065,1.276,2.4774,5385.612499999999,40.68,1469.0,1104.26,249.5,6609.0,4.484,0.974,296.05377,38.89426,13.968,0
8205,5019567,FALSE POSITIVE,FALSE POSITIVE,0,0,1.17430183,131.7601,0.9744,9.587,64.5,2.22,2797.125,2761.2975000000006,13.5,7256.5,4.007,2.0783750000000003,294.18454,40.150372,12.08,0
8207,5021732,FALSE POSITIVE,FALSE POSITIVE,1,0,15.039464523,144.137252,0.998,5.39796,5385.612499999999,51.71,877.0,139.95,255.76250000000002,6410.0,4.329,1.178,294.7312,40.15049,13.623,0
8208,5022900,FALSE POSITIVE,FALSE POSITIVE,0,1,1.05680287,131.682,0.563,5.748,82.3,0.83,1633.0,1686.88,10.9,5584.0,4.532,0.885,295.01114,40.151402,15.87,0
8209,5024126,FALSE POSITIVE,FALSE POSITIVE,1,1,0.787122102,131.73687,1.211,3.0999,596.8,20.76,1655.0,1775.05,57.4,5210.0,4.528,0.799,295.27374,40.133659,15.626,0
8210,5024268,FALSE POSITIVE,FALSE POSITIVE,1,0,2.15045295,132.32499,0.3604,4.453,169.1,24.27,2797.125,2761.2975000000006,25.8,4899.0,3.7465000000000015,2.0783750000000003,295.29596,40.186569,11.359,0
8212,5647638,FALSE POSITIVE,FALSE POSITIVE,0,0,1.21607873,132.4476,0.991,4.686,29.4,1.92,2797.125,2761.2975000000006,11.2,6234.0,3.7465000000000015,2.0783750000000003,298.64252,40.838909,13.333,0
8213,5653126,FALSE POSITIVE,FALSE POSITIVE,1,0,38.49536985,152.84943,1.013,12.28915,5385.612499999999,56.65125,824.0,109.13,201.9,6050.0,3.823,2.0783750000000003,299.702,40.896271,13.173,0
8214,5686974,FALSE POSITIVE,FALSE POSITIVE,0,0,4.18224416,134.0885,0.99,6.209,57.2,1.07,1206.0,500.7,13.8,6057.0,4.392,0.999,284.87558,40.984428,13.732,0
8215,5696909,FALSE POSITIVE,FALSE POSITIVE,1,1,0.643002821,131.689685,1.261,1.02608,2671.5,36.82,2188.0,2761.2975000000006,255.76250000000002,5681.0,4.315,1.036,289.07111,40.978809,14.984,0
8216,5697628,FALSE POSITIVE,FALSE POSITIVE,0,0,1.95119541,133.3951,0.1533,1.907,59.7,0.47,1050.0,287.41,7.7,4936.0,4.681,0.628,289.30341,40.924229,15.105,0
8219,6629156,FALSE POSITIVE,FALSE POSITIVE,0,0,0.71538172,131.5505,0.576,5.0,507.45000000000005,2.68,928.0,2761.2975000000006,30.75,5779.5,4.438,1.0,297.66974,42.08886,14.67,0
8220,6636020,FALSE POSITIVE,FALSE POSITIVE,1,1,18.3602239,143.4753,0.1819,2.352,574.6,2.04,637.0,38.9,12.4,5713.0,4.551,0.856,299.02518,42.061729,15.703,0
8221,6665064,FALSE POSITIVE,FALSE POSITIVE,0,0,24.996068,144.9693,0.409,5.623,621.7,2.4,604.0,31.43,9.4,5761.0,4.492,0.956,281.64999,42.132061,15.183,0
8224,7456521,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.653,12.28915,5385.612499999999,56.65125,229.0,0.65,255.76250000000002,5956.0,4.403,0.929,295.09634,43.047981,14.973,0
8225,7461314,FALSE POSITIVE,FALSE POSITIVE,0,1,0.773595312,132.08776,0.612,0.781,93.0,0.96,1976.0,2761.2975000000006,13.2,5973.0,4.506,0.935,296.23856,43.02179,14.882,0
8228,7541502,FALSE POSITIVE,FALSE POSITIVE,1,0,44.827323809,173.4103489,1.494,6.86103,5385.612499999999,56.65125,779.0,87.2,255.76250000000002,5160.0,3.7465000000000015,2.0783750000000003,295.57651,43.190327,11.56,0
8229,8285254,FALSE POSITIVE,FALSE POSITIVE,1,0,7.535894184,137.781231,0.644,8.3059,5385.612499999999,24.64,642.0,40.28,255.76250000000002,4969.0,4.736,0.537,285.56534,44.29525,15.398,0
8230,8285970,FALSE POSITIVE,FALSE POSITIVE,0,0,0.562498925,131.750623,0.971,0.6743,420.1,2.88,2129.0,2761.2975000000006,44.1,5638.0,4.437,0.933,285.95874,44.254719,14.792,0
8231,8294484,FALSE POSITIVE,FALSE POSITIVE,1,0,1.012694226,132.44896,0.534,3.6017,5385.612499999999,42.51,2230.0,2761.2975000000006,185.1,6487.0,4.292,1.233,289.94028,44.225719,14.713,0
8232,8301013,FALSE POSITIVE,FALSE POSITIVE,1,0,2.214029545,133.1692046,0.371,5.64264,5385.612499999999,56.65125,1894.0,2761.2975000000006,255.76250000000002,6604.0,4.178,1.526,292.29675,44.280571,13.3,0
8233,8302455,FALSE POSITIVE,FALSE POSITIVE,1,0,2.441988077,132.1323834,0.888,3.94526,5385.612499999999,56.65125,1993.0,2761.2975000000006,255.76250000000002,6078.0,3.874,2.059,292.8627,44.22105,11.535,0
8235,9205993,FALSE POSITIVE,FALSE POSITIVE,0,1,1.219736039,132.12417,0.229,4.89465,5385.612499999999,56.65125,2611.0,2761.2975000000006,255.76250000000002,7256.5,4.171,1.637,285.72537,45.666431,14.871,0
8236,9210828,FALSE POSITIVE,FALSE POSITIVE,1,0,0.82820657,131.581313,0.94,2.70353,5385.612499999999,35.67,1473.0,1109.75,255.76250000000002,5033.0,4.611,0.655,288.44455,45.612671,13.221,0
8238,9266285,FALSE POSITIVE,FALSE POSITIVE,1,0,5.61386908,132.572901,1.07,5.07753,5385.612499999999,34.24,714.0,61.43,255.76250000000002,4504.0,4.582,0.709,284.31046,45.76955,14.072,0
8239,10026136,FALSE POSITIVE,FALSE POSITIVE,0,0,9.080194398,136.8170208,0.614,8.18777,5385.612499999999,56.65125,1013.0,248.49,255.76250000000002,6461.0,4.396,1.131,297.17203,46.953949,15.163,0
8240,10026457,FALSE POSITIVE,FALSE POSITIVE,1,0,9.93442075,132.874989,1.117,7.8219,5385.612499999999,34.03,679.0,50.35,255.76250000000002,5382.0,4.654,0.669,297.25931,46.989681,15.39,0
8241,10031526,FALSE POSITIVE,FALSE POSITIVE,0,1,8.5893644,132.0467,0.791,6.975,179.3,1.21,792.0,93.09,9.8,5602.0,4.571,0.817,298.72095,46.933891,15.687,0
8242,10031808,FALSE POSITIVE,FALSE POSITIVE,1,0,8.589644815,132.0206787,0.686,9.49469,5385.612499999999,56.65125,1412.0,940.15,255.76250000000002,6331.0,3.813,2.0783750000000003,298.79758,46.930244,10.565749999999998,0
8246,11144439,FALSE POSITIVE,FALSE POSITIVE,0,1,0.609125246,132.08281,0.242,0.655,139.2,0.96,1896.0,2761.2975000000006,10.9,5595.0,4.581,0.796,295.0618,48.798168,15.64,0
8248,11147276,FALSE POSITIVE,FALSE POSITIVE,1,0,1.566528935,132.537255,1.033,3.2593,5385.612499999999,49.66,1551.0,1371.7,255.76250000000002,5883.0,4.471,0.905,296.14212,48.702141,13.984,0
8249,2852941,FALSE POSITIVE,FALSE POSITIVE,1,0,11.57958162,135.5195336,0.576,2.47,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,291.54343,38.048759,13.458,0
8252,9597729,FALSE POSITIVE,FALSE POSITIVE,0,1,0.87630504,131.95622,1.207,1.11,170.9,22.24,1911.0,2761.2975000000006,25.2,6032.0,4.508,0.929,295.54755,46.287682,14.84,0
8255,3830820,FALSE POSITIVE,FALSE POSITIVE,1,0,15.582794732,135.112903,0.759,3.76683,5385.612499999999,14.0,397.0,5.86,255.76250000000002,4196.5,4.703,0.546,284.62024,38.969501,15.368,0
8257,3834364,FALSE POSITIVE,FALSE POSITIVE,1,0,2.908454772,132.315694,1.113,2.6005,5385.612499999999,40.85,1153.0,416.75,252.8,5631.0,4.518,0.764,286.0722,38.972229,14.661,0
8258,3836413,FALSE POSITIVE,FALSE POSITIVE,1,1,1.540396094,131.996172,1.093,2.8044,5385.612499999999,48.81,1576.0,1455.18,255.76250000000002,5780.0,4.438,1.0,286.94046,38.923927,13.76,0
8259,3836439,FALSE POSITIVE,FALSE POSITIVE,1,0,1.540395674,131.9963513,1.072,2.80168,5385.612499999999,56.65125,2797.125,2761.2975000000006,255.76250000000002,7256.5,3.897,2.0783750000000003,286.94843,38.928219,10.565749999999998,0
8260,3838004,FALSE POSITIVE,FALSE POSITIVE,0,0,2.344138713,131.57589,0.104,0.4495,110.8,2.43,1797.0,2469.65,8.6,5313.0,3.835,2.0783750000000003,287.55768,38.912231,13.419,0
8261,9595956,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,228.323880625,0.576,5.33,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,294.91272,46.264839,16.923,0
8262,9655792,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.3597,12.28915,462.4,2.03,217.0,0.53,11.5,6003.0,4.507,0.932,294.4686,46.34129,14.839,0
8263,9970396,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,219.44696,0.2758,12.28915,5385.612499999999,56.65125,585.0,27.65,210.7,4894.0,3.7465000000000015,2.0783750000000003,298.70981,46.833031,11.447,0
8265,10267121,FALSE POSITIVE,FALSE POSITIVE,0,0,36.136968,137.0578,0.296,12.28915,152.0,1.3,600.0,30.69,10.4,6258.0,4.442,1.046,288.91046,47.396709,15.44,0
8266,10407271,FALSE POSITIVE,FALSE POSITIVE,0,1,0.93376738,132.4404,0.714,4.036,55.4,0.63,1678.0,1879.0,16.5,5611.0,4.53,0.787,292.86078,47.57457,14.985,0
8267,10471167,FALSE POSITIVE,FALSE POSITIVE,0,1,0.93374073,131.5337,0.009,4.296,147.6,0.84,1371.0,831.95,13.4,4753.0,4.585,0.717,292.19189,47.690102,13.007,0
8268,10471174,FALSE POSITIVE,FALSE POSITIVE,0,0,0.93369659,131.5867,0.57,4.444,81.4,0.78,1680.0,1891.43,10.8,5619.0,4.558,0.838,292.19583,47.661518,15.983,0
8269,10471345,FALSE POSITIVE,FALSE POSITIVE,0,1,0.9337473,132.4461,0.385,3.446,64.6,0.6,1625.0,1652.84,9.5,5649.0,4.606,0.741,292.26321,47.643478,15.759,0
8270,11621897,FALSE POSITIVE,FALSE POSITIVE,0,0,21.6817115,137.009,0.27,7.18,73.5,0.89,713.0,60.99,6.9,6297.0,4.448,1.031,296.82455,49.68491,14.491,0
8271,12253534,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,166.4321,0.0964,12.28915,180.1,2.13,305.0,2.05,14.1,6098.0,4.097,1.59,288.66644,50.982529,12.159,0
8272,12304202,FALSE POSITIVE,FALSE POSITIVE,0,0,0.66573903,131.6585795,0.576,1.27,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,289.52319,51.069191,13.362,0
8274,9291039,FALSE POSITIVE,FALSE POSITIVE,0,0,3.796383639,135.2015074,0.649,8.6711,31.1,0.71,1323.0,724.17,24.5,6017.0,4.3,1.21,295.71942,45.747559,12.239,0
8275,10155321,FALSE POSITIVE,FALSE POSITIVE,0,0,0.71059239,132.08465,0.9638,4.92,280.6,3.92,2797.125,2761.2975000000006,22.8,7256.5,4.107,1.853,296.77271,47.158539,13.362,0
8276,4953173,FALSE POSITIVE,FALSE POSITIVE,0,0,3.36379289,132.9065,1.159,12.28915,136.3,44.77,1840.0,2712.28,36.9,5947.0,3.814,2.0783750000000003,298.74335,40.07214,13.931,0
8278,6363560,FALSE POSITIVE,FALSE POSITIVE,0,0,0.907818056,131.91608,0.037,1.679,29.5,0.55,2012.0,2761.2975000000006,13.2,6210.0,4.456,1.014,291.6535,41.741772,13.532,0
8279,7539174,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.8328,12.28915,1374.5,45.69,706.0,58.76,16.3,4916.0,3.7465000000000015,2.0783750000000003,295.00153,43.171341,12.218,0
8280,10535708,FALSE POSITIVE,FALSE POSITIVE,0,0,0.93373761,131.53,0.041,3.303,58.7,1.0,2073.0,2761.2975000000006,9.7,5534.0,4.17,1.326,292.11447,47.729462,15.609,0
8281,11453930,FALSE POSITIVE,FALSE POSITIVE,0,0,0.687739345,131.73999,0.4062,0.1866,37.6,1.53,2797.125,2761.2975000000006,11.0,6823.0,4.212,1.493,291.14532,49.365318,13.127,0
8282,5955321,FALSE POSITIVE,FALSE POSITIVE,0,0,11.637858887,136.885517,0.473,11.8851,5385.612499999999,56.65125,895.0,151.54,255.76250000000002,6360.0,4.433,1.058,290.18271,41.21664,15.385,0
8283,6182093,FALSE POSITIVE,FALSE POSITIVE,1,0,50.900813,150.314465,0.576,3.3,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,282.71991,41.519379,10.565749999999998,0
8285,4862625,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.041,10.47,1038.6,3.39,248.0,0.9,25.9,6373.0,4.438,1.047,298.21509,39.955101,13.718,0
8286,5211470,FALSE POSITIVE,FALSE POSITIVE,1,1,0.938074536,132.26984,1.196,1.9618,575.9,56.65125,2797.125,2761.2975000000006,36.1,4697.0,3.7465000000000015,2.0783750000000003,297.70847,40.30759,13.094,0
8287,6665064,FALSE POSITIVE,FALSE POSITIVE,1,1,0.698359996,131.7023,1.247,1.4959,774.1,28.97,1990.0,2761.2975000000006,26.1,5761.0,4.492,0.956,281.64999,42.132061,15.183,0
8288,3458687,FALSE POSITIVE,FALSE POSITIVE,0,0,0.98376204,132.28418,1.01,10.052,55.0,12.44,2797.125,2761.2975000000006,25.2,6431.0,3.7465000000000015,2.0783750000000003,295.08774,38.562061,12.745,0
8290,4074294,FALSE POSITIVE,FALSE POSITIVE,0,1,0.892988877,131.56303,0.71,2.4428,85.0,2.94,2797.125,2761.2975000000006,43.8,6228.0,3.7465000000000015,2.0783750000000003,295.72275,39.183449,13.013,0
8291,4384652,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,228.323880625,0.0139,6.088,5385.612499999999,56.65125,220.0,0.55,105.8,5714.0,4.627,0.711,296.17712,39.439419,13.967,0
8292,7697568,FALSE POSITIVE,FALSE POSITIVE,1,1,10.3482112,136.63763,0.093,2.089,255.1,1.29,724.0,64.97,8.4,5383.0,4.543,0.822,296.52243,43.363369,15.911,0
8293,4662363,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.576,10.16,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,293.87805,39.789089,13.964,0
8294,4851195,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,1.0492,6.629,5385.612499999999,56.65125,295.0,1.79,130.3,6446.0,4.381,1.155,295.82941,39.912182,14.505,0
8296,5024414,FALSE POSITIVE,FALSE POSITIVE,0,1,1.525924746,132.69258,0.208,1.955,74.1,8.86,2797.125,2761.2975000000006,11.9,5000.0,3.7465000000000015,2.0783750000000003,295.31638,40.18652,12.705,0
8297,5268955,FALSE POSITIVE,FALSE POSITIVE,0,0,12.82252496,137.3868282,0.706,12.28915,5385.612499999999,20.12,915.0,165.54,13.7,5845.0,4.178,1.352,289.96063,40.479839,11.863,0
8300,5598645,FALSE POSITIVE,FALSE POSITIVE,0,1,0.648772102,131.74503,0.368,2.614,31.1,2.6,2797.125,2761.2975000000006,15.0,4973.0,3.7465000000000015,2.0783750000000003,283.78003,40.818779,11.693,0
8301,5696518,FALSE POSITIVE,FALSE POSITIVE,0,0,0.96391996,132.3687769,0.576,3.01,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,288.92908,40.917622,14.002,0
8303,5908086,FALSE POSITIVE,FALSE POSITIVE,0,0,0.93705132,132.0238,0.773,4.808,51.5,6.09,2797.125,2761.2975000000006,17.3,6691.0,3.7465000000000015,2.0783750000000003,299.64996,41.113209,11.674,0
8304,6307243,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.379,12.28915,80.0,1.85,464.0,10.97,12.0,7256.5,4.154,2.005,297.67926,41.613731,11.02,0
8305,6350522,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.4713,12.28915,457.3,1.43,159.0,0.15,8.8,4541.0,4.608,0.669,286.88757,41.75547,15.043,0
8306,6385302,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,185.353922,0.576,12.28915,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,297.55707,41.78577,15.352,0
8308,6527050,FALSE POSITIVE,FALSE POSITIVE,0,0,0.87985197,131.7662713,0.576,1.3,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,293.2829,41.969261,15.867,0
8310,6628740,FALSE POSITIVE,FALSE POSITIVE,0,0,0.532854237,131.93754,0.618,3.231,50.9,1.21,2797.125,2761.2975000000006,27.9,6266.0,4.067,1.613,297.58078,42.061459,13.644,0
8312,7031126,FALSE POSITIVE,FALSE POSITIVE,0,1,0.566802672,131.81511,0.128,3.545,31.7,1.08,2791.0,2761.2975000000006,14.3,5102.0,3.787,1.961,290.98584,42.595551,13.945,0
8313,7031742,FALSE POSITIVE,FALSE POSITIVE,0,1,0.566785459,131.82998,0.588,2.893,63.8,0.84,2280.0,2761.2975000000006,16.5,6063.0,4.476,1.012,291.19305,42.556541,15.329,0
8314,7032687,FALSE POSITIVE,FALSE POSITIVE,0,1,0.5668004,131.81997,0.593,3.813,93.2,0.88,2222.0,2761.2975000000006,18.3,6215.0,4.543,0.872,291.49487,42.53331,15.77,0
8315,7116282,FALSE POSITIVE,FALSE POSITIVE,0,1,0.566798676,131.81422,0.01,2.777,59.9,0.68,2051.0,2761.2975000000006,12.8,5490.0,4.436,0.887,291.3284,42.643028,15.591,0
8316,7133286,FALSE POSITIVE,FALSE POSITIVE,0,0,38.51077573,155.594831,0.467,12.28915,5385.612499999999,18.68,352.0,3.64,255.76250000000002,4374.0,4.626,0.635,296.05859,42.669567,13.035,0
8317,7214090,FALSE POSITIVE,FALSE POSITIVE,0,1,0.577910513,131.79797,0.367,1.362,144.1,1.1,2081.0,2761.2975000000006,18.1,5730.0,4.503,0.908,295.69482,42.756962,15.733,0
8318,7281694,FALSE POSITIVE,FALSE POSITIVE,0,1,0.566807725,131.7888,0.155,2.16,31.5,0.94,2524.0,2761.2975000000006,12.3,5018.0,3.953,1.734,291.68167,42.809319,13.903,0
8319,7362450,FALSE POSITIVE,FALSE POSITIVE,0,0,0.566807422,131.81547,0.985,5.148,26.1,1.13,2680.0,2761.2975000000006,28.8,5616.0,4.04,1.547,291.68283,42.932812,12.9,0
8320,8007262,FALSE POSITIVE,FALSE POSITIVE,0,0,1.345078434,132.04218,0.9526,10.19,3025.0,12.16,2324.0,2761.2975000000006,27.7,6664.0,4.141,1.675,281.88489,43.860657,12.583,0
8327,8649876,FALSE POSITIVE,FALSE POSITIVE,0,0,10.4212788,140.6517,1.151,12.28915,148.0,36.9,1235.0,549.92,31.0,6183.0,3.908,2.073,299.53748,44.71151,12.556,0
8329,8846809,FALSE POSITIVE,FALSE POSITIVE,0,0,0.778705577,131.64448,1.1716,6.445,54.5,56.65125,2797.125,2761.2975000000006,104.9,7256.5,3.7465000000000015,2.0783750000000003,300.63303,45.07666,10.565749999999998,0
8331,8572936,FALSE POSITIVE,FALSE POSITIVE,1,0,27.795762425,136.179877,0.483,12.28915,5385.612499999999,56.65125,655.0,43.51,255.76250000000002,5915.0,4.329,1.13,296.43582,44.64156,14.875,0
8332,5473556,FALSE POSITIVE,FALSE POSITIVE,0,0,11.258825027,134.7384085,0.805,8.9592,5385.612499999999,56.65125,1080.0,322.25,255.76250000000002,6217.0,4.052,1.464,298.15009,40.65617,13.545,0
8333,6504534,FALSE POSITIVE,FALSE POSITIVE,1,0,28.162612575,143.7174718,0.952,3.19576,5385.612499999999,23.52,470.0,11.52,255.76250000000002,4936.0,4.54,0.761,285.16711,41.967079,14.216,0
8334,5652983,FALSE POSITIVE,FALSE POSITIVE,1,1,9.0584662,133.2317,0.154,6.376,61.8,2.46,1310.0,695.41,17.9,5198.0,3.7465000000000015,2.0783750000000003,299.67615,40.856491,12.193,0
8335,9092897,FALSE POSITIVE,FALSE POSITIVE,0,0,3.9169155,132.2130377,0.576,2.11,507.45000000000005,2.68,928.0,176.51,30.75,5779.5,4.438,1.0,293.34308,45.444969,12.94,0
8336,9292130,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.3185,12.28915,132.4,2.51,384.0,5.13,13.0,6176.0,3.885,2.0783750000000003,296.06937,45.703098,10.662,0
8337,9541144,FALSE POSITIVE,FALSE POSITIVE,1,0,0.536650344,131.7073,0.7718,2.878,25.8,1.57,2797.125,2761.2975000000006,7.0,5490.0,3.7465000000000015,2.0783750000000003,297.28665,46.139839,13.921,0
8339,9236858,FALSE POSITIVE,FALSE POSITIVE,1,0,2.537081943,134.005172,0.451,4.80903,5385.612499999999,56.65125,1712.0,2032.57,255.76250000000002,6735.0,4.307,1.309,298.12146,45.651131,13.04,0
8340,9818732,FALSE POSITIVE,FALSE POSITIVE,1,0,45.035589512,132.633531,0.499,9.8341,5385.612499999999,56.65125,600.0,30.66,255.76250000000002,6484.0,4.386,1.153,285.47278,46.69873,14.529,0
8343,8676061,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,228.323880625,0.1377,6.56,443.8,2.18,260.0,1.09,7.3,6225.0,4.45,1.031,285.75574,44.85244,15.26,0
8344,10551346,FALSE POSITIVE,FALSE POSITIVE,1,0,1.42796645,132.604851,1.305,12.28915,5385.612499999999,39.76,1637.0,1700.47,255.76250000000002,6099.0,4.511,0.919,297.61914,47.767921,13.731,0
8345,9489348,FALSE POSITIVE,FALSE POSITIVE,0,0,3.34465934,134.7267,0.005,10.796,57.6,1.17,1559.0,1396.11,24.3,5966.0,4.069,1.551,299.84818,46.068039,13.596,0
8347,11623629,FALSE POSITIVE,FALSE POSITIVE,0,0,87.105456694375,175.5599,0.2505,3.454,53.9,0.62,337.0,3.06,7.1,5564.0,4.522,0.85,297.48691,49.623451,11.195,0
8349,10659313,FALSE POSITIVE,FALSE POSITIVE,1,0,15.249335907,143.662829,1.077,3.82224,5385.612499999999,45.92,875.0,138.77,255.76250000000002,6385.0,4.316,1.189,289.22275,47.913891,13.593,0
8350,10122538,CONFIRMED,CANDIDATE,0,0,37.6333868,158.8156,0.338,4.49,1661.7,2.25,299.0,1.88,18.6,4196.5,4.718,0.564,283.33606,47.174541,16.279,1
8352,8288719,FALSE POSITIVE,FALSE POSITIVE,1,0,0.755049082,132.1942347,1.225,2.09643,5385.612499999999,30.47,1551.0,1372.84,255.76250000000002,5242.0,4.64,0.622,287.35971,44.294991,13.276,0
8353,8302473,FALSE POSITIVE,FALSE POSITIVE,0,1,2.44200193,132.1295,0.124,3.146,128.6,0.95,1217.0,518.48,9.6,5587.0,4.556,0.851,292.8685,44.23616,15.617,0
8354,8378656,FALSE POSITIVE,FALSE POSITIVE,1,0,3.62944008,134.701164,0.253,5.94104,5385.612499999999,40.08,1351.0,787.91,255.76250000000002,6284.0,4.355,1.093,296.29739,44.333,12.789,0
8356,7282008,FALSE POSITIVE,FALSE POSITIVE,0,1,0.56679797,131.841,0.176,4.503,72.6,0.65,1799.0,2467.38,14.0,5230.0,4.594,0.777,291.77713,42.845871,15.877,0
8357,7886329,FALSE POSITIVE,FALSE POSITIVE,0,0,0.567493852,131.9916219,1.275,1.35349,5385.612499999999,56.65125,2797.125,2761.2975000000006,255.76250000000002,6370.0,4.053,1.548,290.23407,43.66206,13.205,0
8358,8039925,FALSE POSITIVE,FALSE POSITIVE,0,1,20.2594232,141.4275,0.707,12.28915,82.6,1.23,837.0,116.05,23.7,6602.0,4.301,1.269,295.54422,43.878342,13.618,0
8359,4548011,FALSE POSITIVE,FALSE POSITIVE,0,0,4.32744048,132.7835,0.2789,4.539,22.0,0.58,1254.0,585.32,8.0,5888.0,4.275,1.227,287.37125,39.603569,12.4,0
8362,6041511,FALSE POSITIVE,FALSE POSITIVE,0,0,0.97705114,132.1871,0.603,2.33,20.1,0.77,2501.0,2761.2975000000006,7.4,6527.0,4.162,1.631,291.53125,41.389069,13.566,0
8363,6109688,FALSE POSITIVE,FALSE POSITIVE,1,0,14.086776961,140.287018,0.603,10.1279,5385.612499999999,56.65125,1197.0,485.09,255.76250000000002,7138.0,4.062,1.89,286.91357,41.48151,12.271,0
8364,6206751,FALSE POSITIVE,FALSE POSITIVE,1,0,1.245342215,132.220019,0.728,4.40308,5385.612499999999,56.65125,2341.0,2761.2975000000006,255.76250000000002,6967.0,4.25,1.476,292.40631,41.513039,12.142,0
8367,10341787,FALSE POSITIVE,FALSE POSITIVE,0,1,0.93373716,132.46828,0.793,5.015,144.9,1.14,1666.0,1811.1,16.0,5390.0,4.479,0.852,292.72198,47.4548,15.926,0
8368,10407430,FALSE POSITIVE,FALSE POSITIVE,0,0,0.933759404,131.50294,0.712,3.491,114.9,0.99,1763.0,2289.8,18.9,5766.0,4.514,0.866,292.93396,47.514751,15.619,0
8371,10965963,FALSE POSITIVE,FALSE POSITIVE,1,0,6.64024496,132.775862,0.756,6.03491,5385.612499999999,56.65125,1114.0,364.44,255.76250000000002,6085.0,4.293,1.215,286.61066,48.479729,13.881,0
8372,9246715,FALSE POSITIVE,FALSE POSITIVE,1,0,87.105456694375,228.323880625,0.797,12.28915,5385.612499999999,56.65125,738.0,70.22,255.76250000000002,4857.0,3.7465000000000015,2.0783750000000003,300.95135,45.604118,10.565749999999998,0
8373,9959093,FALSE POSITIVE,FALSE POSITIVE,0,0,19.1644498,141.3045,0.525,3.553,63.8,1.83,988.0,225.26,8.9,5877.0,3.86,2.0783750000000003,295.04248,46.863991,13.314,0
8374,3659940,FALSE POSITIVE,FALSE POSITIVE,1,0,0.89627093,131.668052,1.062,2.2033,5385.612499999999,43.47,1733.0,2129.33,152.9,5551.0,4.493,0.861,295.00464,38.775478,15.261,0
8375,5017058,FALSE POSITIVE,FALSE POSITIVE,1,0,1.161947482,132.2121368,0.815,4.46886,5385.612499999999,56.65125,2174.0,2761.2975000000006,255.76250000000002,6225.0,4.204,1.457,293.53088,40.15049,13.14,0
