rowid,kepid,kepoi_name,koi_disposition,koi_pdisposition,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,label
4974,4848423,K03560.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.4733875173685921,-0.5074663901949004,-0.07507599656905703,-0.001501306862075206,3.93370404541871,-0.009816795267868382,0.8690990583438595,-0.03229031668297398,2.6391209945826644,-0.3428650325216095,0.7389497254268536,0.013685911156244226,-0.07526690219683731,0.647929039462567,-1.0717304008541444,-1.7182485684903286,0
4975,11403216,K03561.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.4523136970186285,-0.4590575963862237,4.047530249694891,-0.2662060972109004,0.8946169786992241,0.44799430282470787,0.05841692494529106,-0.04903610512163669,0.1503809859676858,-0.3428650325216095,0.3615364097082939,0.33005466652274934,-0.11657599355477158,-0.02453542291552136,1.5111872530601098,0.9205753172099131,0
4978,8263752,K03338.01,FALSE POSITIVE,FALSE POSITIVE,1,1,1,1,-0.3949887704359173,-0.4817769946731077,0.1353547861043306,-0.29818162149270017,-0.30392531483622864,-0.024541654241166715,-0.18342522409377768,-0.05068071381746962,-0.2418021128691115,1.2219512980636034,1.0186068052707697,0.13060479900908148,-0.0971557832749459,1.8211493492161952,0.11803210235601064,-0.5794026997156017,0
4979,8263752,K03338.02,FALSE POSITIVE,FALSE POSITIVE,0,1,1,1,-0.3949888607111951,-0.3971811229575193,0.03793312745924375,-0.11850415815078587,-0.30643685729262293,-0.03465030619446157,-0.18342522409377768,-0.05068071381746962,-0.2446589244865124,-0.3428650325216095,1.0186068052707697,0.13060479900908148,-0.0971557832749459,1.8211493492161952,0.11803210235601064,-0.5794026997156017,0
4982,9285265,K03410.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.3488004258634686,-0.4813481221255449,-0.17277600281027272,0.16904583052977323,-0.31988441707661963,-0.035590376008717464,-0.3616844607094293,-0.0513754416764613,-0.34270469919571167,-0.3428650325216095,-0.12848219037219652,-0.3668736061686833,-0.058973674928170024,0.3132944114130207,0.5481208196239951,0.9575416000914896,1
4983,6025124,K03411.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.26412762375803195,-0.10287067347734744,0.03598469428634201,-0.6101404073349386,-0.22902670795183067,-0.03251774041212181,-0.5467561522275899,-0.05177599689922241,-0.24351619983955203,-0.3428650325216095,0.5743727713594161,0.3117144488203432,-0.11163865195820573,-1.4744108557523228,-0.6608739524316767,0.13077646564391937,0
4984,5780930,K03412.01,CONFIRMED,CANDIDATE,0,0,0,0,-0.34742544335586667,-0.5069875465003314,-0.0068808355174962196,-0.3864696766380918,-0.3187103889296813,-0.03513774980185352,-0.3843926437177925,-0.051437847709897976,-0.3385908904666544,-0.3428650325216095,-1.1419297496295746,-0.9239577188792686,0.008997061051219803,-0.7474150133897008,-0.7587988889891831,0.20755259162873277,1
4986,4164393,K03413.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.07601938855099422,0.017069618978810885,0.03932486543988785,0.17378831623712776,1.1090142683363775,-0.01963530221676327,-0.6852760685786058,-0.05193334653139067,2.0063943575607106,-0.3428650325216095,0.6325315446012925,0.32317708488434677,-0.11789261798052247,0.22635993028511328,-1.2668237739826456,0.6930904994771336,0
4992,10881457,K03484.01,CONFIRMED,CANDIDATE,0,0,0,0,0.21381448244982346,-0.1933941481832775,-0.2164765754024974,0.6500427157746292,-0.31522780450128657,-0.034986874399565535,-0.6841406594281876,-0.051932520382271856,-0.33996216004300683,-0.3428650325216095,0.4394939142665538,-0.44481953140390884,-0.01865205188954896,1.4365443084563587,1.2474374083315458,0.6589677768172166,1
4993,5513861,K07731.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.47955443871477027,-0.5037120263246507,-0.015509610997489636,-0.120881862156653,2.420963291975806,-0.014070321032371899,1.4447514976058682,-0.0012418533997828503,2.1071826714226147,-0.3428650325216095,1.0668662128544544,0.13748238064748403,-0.09172470751872348,-1.6421022786916906,-0.8481786817401684,-1.851185008852921,0
4994,9948002,K03562.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.3505837898282707,0.7502401393382446,0.043500079381820114,1.727202934519535,0.4762679582649669,-0.02343039887431484,-0.7999523927708402,-0.052003187906896696,3.723680957012747,-0.3428650325216095,0.7166761526959221,0.23835357801071871,-0.11279069833073774,-0.3620975849502351,0.8674143769135395,0.05471122971452175,0
4995,5264304,K03563.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,0.5101414940360547,1.2699334261003692,0.01594366736506698,0.34814896923258914,1.7941200393161043,-0.024094830934390764,-0.9634513104310557,-0.052046211211007325,0.9945116826773073,-0.3428650325216095,-0.5393058651871532,0.7839750546572993,-0.17681156103287488,-0.7782500185755641,-0.9265960312418631,1.0911889305094966,0
4996,10960995,K03564.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.4729185151076732,-0.5074548548761657,-0.07813782012647405,-0.35794010019088196,2.1528020965442796,-0.02600688651338655,0.0481982425915276,-0.04913314586813141,0.12238423211715684,-0.3428650325216095,-1.0664470864858626,0.6257906769740468,-0.17105132917021476,-1.8600971239667303,1.2882150634987832,0.18196054963379413,0
4997,9592575,K03565.01,FALSE POSITIVE,FALSE POSITIVE,0,1,0,0,-0.4640063722619993,-0.5073345658155111,0.08887073755081773,0.013920745509312818,1.539125514691363,-0.014139955833427894,0.11632279161661738,-0.04847775541718179,1.3222451114255398,-0.3428650325216095,-0.11239572117763497,0.45843619043959216,-0.13072970613159368,0.32163651329447335,0.7028127039391837,1.1800501874363636,0
4998,7898576,K03566.01,FALSE POSITIVE,FALSE POSITIVE,1,0,0,0,-0.41437737065399616,-0.44812436279039697,-0.13742585810191263,0.4121387847093279,2.070290959488425,-0.020459314029259174,-0.12097772082077869,-0.050347839272519165,2.4308022914417897,-0.3428650325216095,0.8837279481779076,0.16728523441389373,-0.10094107849897974,0.4732275531432857,-0.02143782427976959,-0.10310636258759487,0
